,path,channel,emotion,e-intensity,statement,actor,split
1708,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-04-02-01-02-05.wav,01,04,02,01,05,01
1709,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-04-02-02-01-05.wav,01,04,02,02,05,01
1710,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-07-02-01-01-05.wav,01,07,02,01,05,01
1711,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-03-01-02-02-05.wav,01,03,01,02,05,01
1712,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-06-02-01-01-05.wav,01,06,02,01,05,01
1713,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-08-01-02-01-05.wav,01,08,01,02,05,01
1714,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-02-01-01-01-05.wav,01,02,01,01,05,01
1715,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-08-02-01-01-05.wav,01,08,02,01,05,01
1716,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-01-01-01-01-05.wav,01,01,01,01,05,01
1717,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-08-02-02-01-05.wav,01,08,02,02,05,01
1718,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-04-02-01-01-05.wav,01,04,02,01,05,01
1719,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-05-02-01-01-05.wav,01,05,02,01,05,01
1720,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-02-02-01-01-05.wav,01,02,02,01,05,01
1721,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-02-01-02-02-05.wav,01,02,01,02,05,01
1722,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-06-01-01-01-05.wav,01,06,01,01,05,01
1723,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-06-01-02-01-05.wav,01,06,01,02,05,01
1724,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-08-01-02-02-05.wav,01,08,01,02,05,01
1725,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-05-01-02-02-05.wav,01,05,01,02,05,01
1726,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-04-02-02-02-05.wav,01,04,02,02,05,01
1727,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-02-05.wav,01,05,01,01,05,01
1728,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-03-02-01-01-05.wav,01,03,02,01,05,02
1729,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-07-01-01-02-05.wav,01,07,01,01,05,02
1730,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-08-01-01-02-05.wav,01,08,01,01,05,02
1731,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-04-01-02-02-05.wav,01,04,01,02,05,02
1732,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-05-02-02-01-05.wav,01,05,02,02,05,02
1733,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-05-02-01-02-05.wav,01,05,02,01,05,02
1734,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-07-02-02-02-05.wav,01,07,02,02,05,03
1735,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-01-05.wav,01,05,01,01,05,03
1736,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-02-01-02-01-05.wav,01,02,01,02,05,03
1737,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-03-01-01-01-05.wav,01,03,01,01,05,03
1738,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-04-01-01-01-05.wav,01,04,01,01,05,03
1739,./datasets/archive/audio_speech_actors_01-24/Actor_05/03-01-02-01-01-02-05.wav,01,02,01,01,05,03
1740,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-03-02-01-02-06.wav,01,03,02,01,06,01
1741,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-05-02-01-01-06.wav,01,05,02,01,06,01
1742,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-07-02-01-02-06.wav,01,07,02,01,06,01
1743,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-06-02-02-02-06.wav,01,06,02,02,06,01
1744,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-07-01-02-02-06.wav,01,07,01,02,06,01
1745,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-03-01-02-01-06.wav,01,03,01,02,06,01
1746,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-02-02-02-01-06.wav,01,02,02,02,06,01
1747,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-02-01-02-02-06.wav,01,02,01,02,06,01
1748,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-08-02-01-01-06.wav,01,08,02,01,06,01
1749,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-08-02-01-02-06.wav,01,08,02,01,06,01
1750,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-07-01-01-01-06.wav,01,07,01,01,06,01
1751,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-05-01-01-01-06.wav,01,05,01,01,06,01
1752,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-04-01-01-01-06.wav,01,04,01,01,06,01
1753,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-05-01-01-02-06.wav,01,05,01,01,06,01
1754,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-06-01-01-02-06.wav,01,06,01,01,06,01
1755,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-06-02-02-01-06.wav,01,06,02,02,06,01
1756,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-04-02-01-02-06.wav,01,04,02,01,06,01
1757,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-08-01-01-02-06.wav,01,08,01,01,06,01
1758,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-02-01-01-02-06.wav,01,02,01,01,06,01
1759,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-03-01-02-02-06.wav,01,03,01,02,06,01
1760,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-02-02-01-01-06.wav,01,02,02,01,06,01
1761,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-06-01-02-01-06.wav,01,06,01,02,06,01
1762,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-06-01-02-02-06.wav,01,06,01,02,06,01
1763,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-06-02-01-01-06.wav,01,06,02,01,06,01
1764,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-05-02-01-02-06.wav,01,05,02,01,06,01
1765,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-03-02-01-01-06.wav,01,03,02,01,06,01
1766,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-01-01-02-02-06.wav,01,01,01,02,06,01
1767,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-01-01-02-01-06.wav,01,01,01,02,06,01
1768,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-05-02-02-02-06.wav,01,05,02,02,06,01
1769,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-04-01-02-02-06.wav,01,04,01,02,06,01
1770,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-05-01-02-01-06.wav,01,05,01,02,06,01
1771,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-03-01-01-01-06.wav,01,03,01,01,06,01
1772,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-02-02-01-02-06.wav,01,02,02,01,06,01
1773,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-07-02-01-01-06.wav,01,07,02,01,06,01
1774,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-07-02-02-01-06.wav,01,07,02,02,06,01
1775,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-03-02-02-02-06.wav,01,03,02,02,06,01
1776,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-04-02-02-02-06.wav,01,04,02,02,06,01
1777,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-03-02-02-01-06.wav,01,03,02,02,06,01
1778,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-02-02-02-02-06.wav,01,02,02,02,06,01
1779,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-05-01-02-02-06.wav,01,05,01,02,06,01
1780,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-04-01-01-02-06.wav,01,04,01,01,06,01
1781,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-02-06.wav,01,08,02,02,06,01
1782,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-08-01-02-02-06.wav,01,08,01,02,06,01
1783,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-05-02-02-01-06.wav,01,05,02,02,06,01
1784,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-06-02-01-02-06.wav,01,06,02,01,06,01
1785,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-07-01-01-02-06.wav,01,07,01,01,06,01
1786,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-01-01-01-02-06.wav,01,01,01,01,06,01
1787,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-04-02-01-01-06.wav,01,04,02,01,06,01
1788,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-01-01-01-01-06.wav,01,01,01,01,06,02
1789,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-08-01-01-01-06.wav,01,08,01,01,06,02
1790,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-08-01-02-01-06.wav,01,08,01,02,06,02
1791,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-02-01-01-01-06.wav,01,02,01,01,06,02
1792,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-04-02-02-01-06.wav,01,04,02,02,06,02
1793,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-04-01-02-01-06.wav,01,04,01,02,06,02
1794,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-08-02-02-01-06.wav,01,08,02,02,06,03
1795,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-07-02-02-02-06.wav,01,07,02,02,06,03
1796,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-02-01-02-01-06.wav,01,02,01,02,06,03
1797,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-07-01-02-01-06.wav,01,07,01,02,06,03
1798,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-03-01-01-02-06.wav,01,03,01,01,06,03
1799,./datasets/archive/audio_speech_actors_01-24/Actor_06/03-01-06-01-01-01-06.wav,01,06,01,01,06,03
1800,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-01-07.wav,01,08,02,02,07,01
1801,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-01-07.wav,01,05,01,01,07,01
1802,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-02-07.wav,01,06,02,01,07,01
1803,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-01-07.wav,01,07,01,02,07,01
1804,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-01-07.wav,01,02,02,02,07,01
1805,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-01-07.wav,01,02,02,01,07,01
1806,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-02-07.wav,01,02,02,02,07,01
1807,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-02-07.wav,01,07,01,01,07,01
1808,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-02-07.wav,01,08,01,02,07,01
1809,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-01-07.wav,01,05,02,01,07,01
1810,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-01-07.wav,01,01,01,01,07,01
1811,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-02-07.wav,01,04,01,02,07,01
1812,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-01-07.wav,01,02,01,01,07,01
1813,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-02-07.wav,01,08,02,01,07,01
1814,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-01-07.wav,01,03,02,02,07,01
1815,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-01-07.wav,01,06,02,01,07,01
1816,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-01-07.wav,01,02,01,02,07,01
1817,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-02-07.wav,01,07,02,01,07,01
1818,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-01-07.wav,01,07,02,01,07,01
1819,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-01-07.wav,01,08,02,01,07,01
1820,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-02-07.wav,01,08,02,02,07,01
1821,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-01-07.wav,01,04,01,01,07,01
1822,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-02-07.wav,01,05,01,01,07,01
1823,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-02-07.wav,01,03,01,01,07,01
1824,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-02-07.wav,01,05,02,01,07,01
1825,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-01-07.wav,01,06,01,02,07,01
1826,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-02-07.wav,01,02,01,02,07,01
1827,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-02-07.wav,01,01,01,01,07,01
1828,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-01-07.wav,01,06,02,02,07,01
1829,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-02-07.wav,01,03,01,02,07,01
1830,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-01-07.wav,01,06,01,01,07,01
1831,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-02-07.wav,01,06,02,02,07,01
1832,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-02-07.wav,01,02,01,01,07,01
1833,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-02-07.wav,01,03,02,02,07,01
1834,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-02-07.wav,01,05,02,02,07,01
1835,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-01-07.wav,01,05,02,02,07,01
1836,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-01-07.wav,01,08,01,01,07,01
1837,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-02-07.wav,01,04,01,01,07,01
1838,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-01-07.wav,01,03,02,01,07,01
1839,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-02-07.wav,01,04,02,01,07,01
1840,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-01-07.wav,01,07,02,02,07,01
1841,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-01-07.wav,01,07,01,01,07,01
1842,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-02-07.wav,01,08,01,01,07,01
1843,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-02-07.wav,01,03,02,01,07,01
1844,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-02-07.wav,01,04,02,02,07,01
1845,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-02-07.wav,01,07,01,02,07,01
1846,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-01-07.wav,01,03,01,01,07,01
1847,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-02-07.wav,01,06,01,02,07,01
1848,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-02-07.wav,01,05,01,02,07,02
1849,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-02-07.wav,01,07,02,02,07,02
1850,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-01-07.wav,01,05,01,02,07,02
1851,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-01-07.wav,01,04,01,02,07,02
1852,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-01-07.wav,01,03,01,02,07,02
1853,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-02-07.wav,01,02,02,01,07,02
1854,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-02-07.wav,01,01,01,02,07,03
1855,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-01-07.wav,01,04,02,01,07,03
1856,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-01-07.wav,01,04,02,02,07,03
1857,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-01-07.wav,01,01,01,02,07,03
1858,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-02-07.wav,01,06,01,01,07,03
1859,./datasets/archive/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-01-07.wav,01,08,01,02,07,03
1860,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-01-08.wav,01,07,02,02,08,01
1861,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-02-08.wav,01,08,02,02,08,01
1862,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-01-08.wav,01,02,02,02,08,01
1863,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-02-08.wav,01,01,01,02,08,01
1864,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-01-08.wav,01,03,01,02,08,01
1865,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-02-08.wav,01,05,02,01,08,01
1866,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-01-08.wav,01,07,01,01,08,01
1867,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-01-08.wav,01,08,01,02,08,01
1868,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-01-08.wav,01,05,01,01,08,01
1869,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-01-08.wav,01,04,01,01,08,01
1870,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-02-08.wav,01,02,02,02,08,01
1871,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-01-08.wav,01,01,01,02,08,01
1872,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-02-08.wav,01,06,01,01,08,01
1873,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-01-08.wav,01,06,02,01,08,01
1874,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-02-08.wav,01,06,02,01,08,01
1875,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-01-08.wav,01,02,01,02,08,01
1876,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-01-08.wav,01,01,01,01,08,01
1877,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-01-08.wav,01,03,02,01,08,01
1878,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-01-08.wav,01,08,02,01,08,01
1879,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-02-08.wav,01,02,01,01,08,01
1880,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-01-08.wav,01,04,01,02,08,01
1881,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-02-08.wav,01,01,01,01,08,01
1882,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-02-08.wav,01,04,01,02,08,01
1883,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-01-08.wav,01,07,02,01,08,01
1884,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-02-08.wav,01,05,01,02,08,01
1885,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-02-08.wav,01,02,01,02,08,01
1886,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-02-08.wav,01,08,01,01,08,01
1887,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-02-08.wav,01,07,02,02,08,01
1888,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-02-08.wav,01,07,01,01,08,01
1889,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-02-08.wav,01,08,01,02,08,01
1890,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-02-08.wav,01,04,01,01,08,01
1891,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-02-08.wav,01,07,01,02,08,01
1892,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-02-08.wav,01,03,02,02,08,01
1893,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-01-08.wav,01,08,02,02,08,01
1894,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-01-08.wav,01,03,02,02,08,01
1895,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-02-08.wav,01,07,02,01,08,01
1896,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-01-08.wav,01,04,02,01,08,01
1897,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-01-08.wav,01,05,02,01,08,01
1898,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-02-08.wav,01,06,01,02,08,01
1899,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-01-08.wav,01,06,02,02,08,01
1900,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-02-08.wav,01,05,01,01,08,01
1901,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-02-08.wav,01,06,02,02,08,01
1902,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-01-08.wav,01,06,01,02,08,01
1903,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-01-08.wav,01,02,02,01,08,01
1904,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-02-08.wav,01,03,01,01,08,01
1905,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-01-08.wav,01,07,01,02,08,01
1906,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-01-08.wav,01,08,01,01,08,01
1907,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-01-08.wav,01,04,02,02,08,01
1908,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-02-08.wav,01,08,02,01,08,02
1909,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-01-08.wav,01,05,01,02,08,02
1910,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-02-08.wav,01,03,01,02,08,02
1911,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-01-08.wav,01,05,02,02,08,02
1912,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-01-08.wav,01,02,01,01,08,02
1913,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-02-08.wav,01,02,02,01,08,02
1914,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-02-08.wav,01,04,02,01,08,03
1915,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-02-08.wav,01,03,02,01,08,03
1916,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-01-08.wav,01,03,01,01,08,03
1917,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-01-08.wav,01,06,01,01,08,03
1918,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-02-08.wav,01,04,02,02,08,03
1919,./datasets/archive/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-02-08.wav,01,05,02,02,08,03
1920,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-06-01-01-02-09.wav,01,06,01,01,09,01
1921,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-01-09.wav,01,08,02,02,09,01
1922,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-02-09.wav,01,04,02,01,09,01
1923,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-07-02-01-01-09.wav,01,07,02,01,09,01
1924,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-02-01-02-01-09.wav,01,02,01,02,09,01
1925,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-02-09.wav,01,03,02,01,09,01
1926,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-02-09.wav,01,04,01,01,09,01
1927,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-07-01-01-02-09.wav,01,07,01,01,09,01
1928,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-01-09.wav,01,04,02,01,09,01
1929,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-01-09.wav,01,03,01,02,09,01
1930,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-06-01-01-01-09.wav,01,06,01,01,09,01
1931,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-01-01-01-02-09.wav,01,01,01,01,09,01
1932,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-02-02-01-01-09.wav,01,02,02,01,09,01
1933,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-01-09.wav,01,05,01,02,09,01
1934,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-06-01-02-02-09.wav,01,06,01,02,09,01
1935,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-02-09.wav,01,08,01,01,09,01
1936,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-03-01-01-01-09.wav,01,03,01,01,09,01
1937,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-01-09.wav,01,02,02,02,09,01
1938,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-07-01-02-02-09.wav,01,07,01,02,09,01
1939,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-02-09.wav,01,04,02,02,09,01
1940,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-06-02-02-02-09.wav,01,06,02,02,09,01
1941,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-06-01-02-01-09.wav,01,06,01,02,09,01
1942,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-01-09.wav,01,08,02,01,09,01
1943,./datasets/archive/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-02-09.wav,01,03,01,02,09,01
